class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,102.6876831,128.0623932,118.3438187,201.4237213,201.679718,199.4954071,0.453051776,0.469541103,0.510655046,46.52283859,60.13055801,60.43286896,-45.08095932,-55.77751541,-59.29078293,5.846507072,18.64782524,2.519648552,0.969007075,0.927606821,0.981101573,5.049259186,4.911092281,3.926490545
0,102.6876831,128.0623932,118.3438187,201.4237213,201.679718,199.4954071,0.453051776,0.469541103,0.510655046,46.52283859,60.13055801,60.43286896,-45.08095932,-55.77751541,-59.29078293,5.846507072,18.64782524,2.519648552,0.969007075,0.927606821,0.981101573,5.049259186,4.911092281,3.926490545
0,102.6876831,128.0623932,118.3438187,201.4237213,201.679718,199.4954071,0.453051776,0.469541103,0.510655046,46.52283859,60.13055801,60.43286896,-45.08095932,-55.77751541,-59.29078293,5.846507072,18.64782524,2.519648552,0.969007075,0.927606821,0.981101573,5.049259186,4.911092281,3.926490545
0,102.6616287,128.0801697,118.2280579,201.3697205,201.6457825,199.3681946,0.448886305,0.468539536,0.506595612,46.08340073,60.01062393,59.89381409,-44.4414711,-55.35273743,-58.64476395,6.09965229,18.86700058,2.610972643,0.964370489,0.922382295,0.979145586,4.980840683,4.956150055,4.004858017
0,102.6616287,128.0801697,118.2280579,201.3697205,201.6457825,199.3681946,0.448886305,0.468539536,0.506595612,46.08340073,60.01062393,59.89381409,-44.4414711,-55.35273743,-58.64476395,6.09965229,18.86700058,2.610972643,0.964370489,0.922382295,0.979145586,4.980840683,4.956150055,4.004858017
0,102.6616287,128.0801697,118.2280579,201.3697205,201.6457825,199.3681946,0.448886305,0.468539536,0.506595612,46.08340073,60.01062393,59.89381409,-44.4414711,-55.35273743,-58.64476395,6.09965229,18.86700058,2.610972643,0.964370489,0.922382295,0.979145586,4.980840683,4.956150055,4.004858017
0,102.6616287,128.0801697,118.2280579,201.3697205,201.6457825,199.3681946,0.448886305,0.468539536,0.506595612,46.08340073,60.01062393,59.89381409,-44.4414711,-55.35273743,-58.64476395,6.09965229,18.86700058,2.610972643,0.964370489,0.922382295,0.979145586,4.980840683,4.956150055,4.004858017
0,102.7653809,128.0386658,118.2857437,201.4124146,201.7154083,199.4766693,0.454481363,0.473947078,0.511944175,46.70495224,60.68355179,60.55569839,-45.09746552,-56.08967209,-59.34593201,6.47657156,19.21601295,2.95780611,0.965582073,0.92429775,0.980022252,5.014381409,4.918533325,4.134283543
0,102.7653809,128.0386658,118.2857437,201.4124146,201.7154083,199.4766693,0.454481363,0.473947078,0.511944175,46.70495224,60.68355179,60.55569839,-45.09746552,-56.08967209,-59.34593201,6.47657156,19.21601295,2.95780611,0.965582073,0.92429775,0.980022252,5.014381409,4.918533325,4.134283543
0,102.7653809,128.0386658,118.2857437,201.4124146,201.7154083,199.4766693,0.454481363,0.473947078,0.511944175,46.70495224,60.68355179,60.55569839,-45.09746552,-56.08967209,-59.34593201,6.47657156,19.21601295,2.95780611,0.965582073,0.92429775,0.980022252,5.014381409,4.918533325,4.134283543
0,102.7653809,128.0386658,118.2857437,201.4124146,201.7154083,199.4766693,0.454481363,0.473947078,0.511944175,46.70495224,60.68355179,60.55569839,-45.09746552,-56.08967209,-59.34593201,6.47657156,19.21601295,2.95780611,0.965582073,0.92429775,0.980022252,5.014381409,4.918533325,4.134283543
